#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          19     4.64118   0.0175921  0.00544731
          19     4.86758  0.00702632  0.00425266
          19     5.09398  0.00477632   0.0027232
          19     5.32037  0.00102632 0.000727834
          19     5.54677 0.000802632 0.000781224
          19     5.77317           0           0
          19     5.99957           0           0
          19     6.22597           0           0
          19     6.45237           0           0
          19     6.67877           0           0
          20    0.113199    0.173937   0.0288895
          20    0.339598     1.49995    0.105432
          20    0.565997     3.66357    0.189074
          20    0.792396     6.15053    0.241411
          20      1.0188     8.36859    0.277072
          20     1.24519     10.7261    0.269301
          20     1.47159     11.8908    0.352641
          20     1.69799     12.9188    0.336025
          20     1.92439     11.6889    0.381807
          20     2.15079     11.1762    0.302837
          20     2.37719     9.23826    0.254831
          20     2.60359     6.56264    0.289416
          20     2.82999     4.82803    0.214933
          20     3.05639     3.48928    0.154759
          20     3.28278      2.1386    0.119833
          20     3.50918     1.39672   0.0965807
          20     3.73558      1.0767    0.132436
          20     3.96198    0.588337    0.100316
          20     4.18838    0.283375   0.0698407
          20     4.41478     0.11105   0.0296389
          20     4.64118   0.0167125  0.00524548
          20     4.86758    0.006675  0.00405452
          20     5.09398   0.0045375  0.00259749
          20     5.32037    0.000975 0.000693249
          20     5.54677   0.0007625 0.000743193
          20     5.77317           0           0
          20     5.99957           0           0
          20     6.22597           0           0
          20     6.45237           0           0
          20     6.67877           0           0
          21    0.113199    0.204369   0.0404844
          21    0.339598        1.51     0.10089
          21    0.565997     3.70117    0.183769
          21    0.792396     6.19886    0.234703
          21      1.0188     8.41682    0.268043
          21     1.24519      10.727    0.256478
          21     1.47159     11.8602    0.337169
          21     1.69799     12.8591    0.325278
          21     1.92439     11.6199    0.369809
          21     2.15079     11.1199      0.2936
          21     2.37719     9.16317     0.25352
          21     2.60359     6.52877    0.277609
          21     2.82999     4.84579     0.20543
          21     3.05639     3.49123    0.147402
          21     3.28278     2.14238    0.114186
          21     3.50918     1.43557   0.0994877
          21     3.73558     1.13373    0.137862
          21     3.96198    0.600667   0.0962941
          21     4.18838    0.296095   0.0676634
          21     4.41478    0.115976    0.028634
          21     4.64118    0.016869  0.00499803
          21     4.86758  0.00635714  0.00387388
          21     5.09398  0.00432143  0.00248277
          21     5.32037 0.000928571  0.00066179
          21     5.54677  0.00072619 0.000708689
          21     5.77317           0           0
          21     5.99957           0           0
          21     6.22597           0           0
          21     6.45237           0           0
          21     6.67877           0           0
          22    0.113199    0.222148   0.0423685
          22    0.339598     1.49372    0.097609
          22    0.565997     3.74147     0.17978
          22    0.792396     6.20101    0.224045
          22      1.0188      8.4385    0.256735
          22     1.24519     10.7222    0.244865
          22     1.47159      11.891     0.32324
          22     1.69799     12.7831    0.319244
          22     1.92439        11.7    0.361562
          22     2.15079     11.0218    0.296208
          22     2.37719     9.09535    0.250902
          22     2.60359     6.56052    0.266799
          22     2.82999     4.89816    0.202659
          22     3.05639     3.44784    0.146948
          22     3.28278     2.14937     0.10921
          22     3.50918     1.40711    0.098952
          22     3.73558     1.13681     0.13163
          22     3.96198    0.599182   0.0919286
          22     4.18838    0.323636   0.0699687
          22     4.41478    0.124909    0.028692
          22     4.64118   0.0175568  0.00481794
          22     4.86758   0.0179773     0.01194
          22     5.09398  0.00504545  0.00247324
          22     5.32037 0.000886364 0.000633053
          22     5.54677 0.000693182 0.000677244
          22     5.77317           0           0
          22     5.99957           0           0
          22     6.22597           0           0
          22     6.45237           0           0
          22     6.67877           0           0
          23    0.113199    0.219511   0.0406084
          23    0.339598     1.50411   0.0939167
          23    0.565997     3.77852    0.175741
          23    0.792396     6.19855    0.214317
          23      1.0188     8.45896    0.246386
          23     1.24519      10.771    0.239024
          23     1.47159     11.9583    0.316125
          23     1.69799     12.7088    0.313908
          23     1.92439     11.6651    0.347519
          23     2.15079     10.8575    0.325738
          23     2.37719     9.10891     0.24036
          23     2.60359     6.55515    0.255253
          23     2.82999     4.95508    0.201682
          23     3.05639     3.42821    0.141865
          23     3.28278     2.15882    0.104869
          23     3.50918     1.39063   0.0960128
          23     3.73558     1.13714    0.125907
          23     3.96198    0.630293   0.0930475
          23     4.18838     0.34175   0.0692316
          23     4.41478    0.131174   0.0281202
          23     4.64118   0.0190217  0.00482604
          23     4.86758   0.0171957   0.0114464
          23     5.09398  0.00482609  0.00237541
          23     5.32037 0.000847826 0.000606701
          23     5.54677 0.000663043 0.000648469
          23     5.77317           0           0
          23     5.99957           0           0
          23     6.22597           0           0
          23     6.45237           0           0
          23     6.67877           0           0
          24    0.113199    0.225927     0.03942
          24    0.339598     1.56913    0.110234
          24    0.565997      3.8667    0.189251
          24    0.792396     6.20391    0.205454
          24      1.0188     8.45875     0.23612
          24     1.24519     10.7843    0.229433
          24     1.47159      12.027    0.310323
          24     1.69799     12.5791    0.326529
          24     1.92439     11.5791    0.343524
          24     2.15079     10.8153    0.314884
          24     2.37719     9.05797    0.235682
          24     2.60359     6.57599    0.245467
          24     2.82999     4.97872    0.194659
          24     3.05639     3.40931    0.137206
          24     3.28278     2.13003    0.104375
          24     3.50918     1.37415   0.0934166
          24     3.73558      1.1792    0.127492
          24     3.96198    0.656208   0.0927091
          24     4.18838    0.347948   0.0666238
          24     4.41478    0.137385    0.027626
          24     4.64118   0.0211563  0.00507508
          24     4.86758   0.0167813    0.010977
          24     5.09398    0.004625  0.00228493
          24     5.32037   0.0008125 0.000582449
          24     5.54677 0.000635417 0.000622038
          24     5.77317           0           0
          24     5.99957           0           0
          24     6.22597           0           0
          24     6.45237           0           0
          24     6.67877           0           0
          25    0.113199      0.2278   0.0378877
          25    0.339598     1.57565    0.106018
          25    0.565997     3.85144    0.182295
          25    0.792396     6.24219    0.200771
          25      1.0188     8.56934    0.251242
          25     1.24519     10.8378    0.226405
          25     1.47159     12.0325    0.297959
          25     1.69799      12.448    0.338763
          25     1.92439     11.5973    0.330265
          25     2.15079     10.7727    0.305161
          25     2.37719      8.9686    0.242607
          25     2.60359     6.57333    0.235663
          25     2.82999     4.98121    0.186889
          25     3.05639      3.4647    0.142459
          25     3.28278      2.1345    0.100296
          25     3.50918     1.36723   0.0899356
          25     3.73558     1.15461     0.12474
          25     3.96198     0.66171   0.0891638
          25     4.18838     0.35257    0.064119
          25     4.41478     0.13387   0.0267437
          25     4.64118      0.0282   0.0084479
          25     4.86758     0.01873   0.0107095
          25     5.09398     0.00474  0.00219643
          25     5.32037     0.00078 0.000560057
          25     5.54677     0.00061 0.000597675
          25     5.77317           0           0
          25     5.99957           0           0
          25     6.22597           0           0
          25     6.45237           0           0
          25     6.67877           0           0
          26    0.113199    0.228337   0.0364342
          26    0.339598     1.58738    0.102588
          26    0.565997     3.87511    0.176813
          26    0.792396     6.25553    0.193492
          26      1.0188     8.61815    0.246275
          26     1.24519     10.8443    0.217791
          26     1.47159     12.0666    0.288441
          26     1.69799     12.3533    0.338699
          26     1.92439     11.5082    0.329347
          26     2.15079     10.6935    0.303517
          26     2.37719     8.94647    0.234283
          26     2.60359     6.64662    0.237721
          26     2.82999     4.99689    0.180358
          26     3.05639     3.48742     0.13878
          26     3.28278     2.21391    0.123953
          26     3.50918     1.34122    0.090159
          26     3.73558     1.15364    0.119947
          26     3.96198    0.652269   0.0862328
          26     4.18838     0.34674   0.0619173
          26     4.41478    0.131452   0.0258242
          26     4.64118   0.0286731  0.00813622
          26     4.86758   0.0183365   0.0103048
          26     5.09398  0.00455769   0.0021195
          26     5.32037     0.00075 0.000539319
          26     5.54677 0.000586538 0.000575148
          26     5.77317           0           0
          26     5.99957           0           0
          26     6.22597           0           0
          26     6.45237           0           0
          26     6.67877           0           0
          27    0.113199    0.226213   0.0351467
          27    0.339598     1.58863   0.0987957
          27    0.565997     3.89714    0.171632
          27    0.792396     6.32085    0.197044
          27      1.0188       8.624    0.237223
          27     1.24519     10.9174    0.221668
          27     1.47159     12.0688    0.277766
          27     1.69799     12.3374    0.326527
          27     1.92439     11.4638    0.320132
          27     2.15079      10.643    0.296449
          27     2.37719     8.84255    0.247585
          27     2.60359     6.61725    0.230723
          27     2.82999     4.95143    0.179318
          27     3.05639     3.53043    0.140145
          27     3.28278     2.27102    0.131862
          27     3.50918     1.36969   0.0912023
          27     3.73558     1.15046    0.115546
          27     3.96198    0.645463   0.0833072
          27     4.18838    0.339463   0.0600502
          27     4.41478    0.128722   0.0250116
