#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          26     6.45237 0.000288462  0.00028286
          26     6.67877           0           0
          27    0.113199   0.0675648   0.0176024
          27    0.339598     0.65737   0.0671454
          27    0.565997     1.71281    0.107208
          27    0.792396     3.19403    0.159547
          27      1.0188     4.62655    0.224594
          27     1.24519     6.20188    0.267459
          27     1.47159     7.69138    0.283337
          27     1.69799     8.75965    0.260692
          27     1.92439      9.2429    0.276256
          27     2.15079     9.40324    0.249884
          27     2.37719     10.0893    0.730771
          27     2.60359     9.59235    0.609269
          27     2.82999     8.22556    0.238444
          27     3.05639     6.50274    0.205995
          27     3.28278     5.64581    0.225151
          27     3.50918     4.69502    0.162218
          27     3.73558     3.58323    0.155832
          27     3.96198      2.5925    0.102888
          27     4.18838     1.78124   0.0900011
          27     4.41478     1.36273     0.10043
          27     4.64118    0.902398   0.0998343
          27     4.86758     0.67625    0.100365
          27     5.09398    0.369787   0.0565722
          27     5.32037     0.21562   0.0415749
          27     5.54677    0.104324   0.0223354
          27     5.77317   0.0601481   0.0184088
          27     5.99957   0.0338148   0.0170559
          27     6.22597      0.0095  0.00805592
          27     6.45237 0.000277778 0.000272585
          27     6.67877           0           0
          28    0.113199   0.0675536   0.0169737
          28    0.339598    0.662902   0.0649748
          28    0.565997     1.71228    0.103381
          28    0.792396     3.21251    0.154916
          28      1.0188     4.62761    0.216575
          28     1.24519     6.20159    0.257907
          28     1.47159     7.66173    0.274764
          28     1.69799      8.7197    0.254425
          28     1.92439     9.30137    0.272507
          28     2.15079     9.40471    0.240964
          28     2.37719     10.0529    0.705577
          28     2.60359     9.62457    0.588361
          28     2.82999     8.24227    0.230512
          28     3.05639     6.47585    0.200386
          28     3.28278     5.57551    0.227823
          28     3.50918     4.71974    0.158297
          28     3.73558     3.59646    0.150827
          28     3.96198     2.61234    0.101108
          28     4.18838     1.81179   0.0918268
          28     4.41478     1.35208   0.0974064
          28     4.64118    0.905964   0.0963325
          28     4.86758    0.677705    0.096791
          28     5.09398    0.362812     0.05498
          28     5.32037    0.215527   0.0400902
          28     5.54677    0.102161   0.0216422
          28     5.77317   0.0582857   0.0178453
          28     5.99957   0.0326071   0.0164895
          28     6.22597  0.00916071  0.00777535
          28     6.45237 0.000267857  0.00026303
          28     6.67877           0           0
          29    0.113199   0.0665259   0.0164195
          29    0.339598    0.663017   0.0627344
          29    0.565997     1.73397    0.102065
          29    0.792396     3.22096    0.149804
          29      1.0188     4.67216     0.21364
          29     1.24519     6.22321    0.249918
          29     1.47159     7.65997    0.265295
          29     1.69799     8.71528     0.24569
          29     1.92439     9.33903    0.265701
          29     2.15079     9.34334    0.240343
          29     2.37719     10.0358    0.681456
          29     2.60359     9.61521    0.568147
          29     2.82999     8.20574    0.225439
          29     3.05639     6.43968    0.196713
          29     3.28278     5.55312    0.221064
          29     3.50918     4.73201    0.153313
          29     3.73558     3.56128    0.149675
          29     3.96198     2.64409    0.102484
          29     4.18838     1.81702   0.0888087
          29     4.41478     1.37047    0.095767
          29     4.64118    0.906371   0.0930115
          29     4.86758    0.681922   0.0935452
          29     5.09398    0.365293   0.0531401
          29     5.32037    0.232836   0.0422797
          29     5.54677    0.101284   0.0209136
          29     5.77317   0.0570862   0.0172702
          29     5.99957   0.0338621   0.0159685
          29     6.22597  0.00925862  0.00750785
          29     6.45237 0.000258621 0.000254123
          29     6.67877           0           0
          30    0.113199   0.0650917   0.0159347
          30    0.339598      0.6655   0.0606924
          30    0.565997     1.75205    0.100253
          30    0.792396     3.30967    0.169052
          30      1.0188     4.76122    0.224315
          30     1.24519     6.29421    0.251471
          30     1.47159     7.64408    0.256927
          30     1.69799     8.66518    0.242555
          30     1.92439     9.24313    0.273605
          30     2.15079     9.28421    0.239496
          30     2.37719     9.90041     0.67205
          30     2.60359     9.53798    0.554432
          30     2.82999     8.19668    0.218106
          30     3.05639     6.47506     0.19331
          30     3.28278     5.60852    0.220527
          30     3.50918     4.76909    0.152622
          30     3.73558     3.58608    0.146727
          30     3.96198     2.65794    0.100001
          30     4.18838     1.83959   0.0886711
          30     4.41478     1.38651   0.0939089
          30     4.64118    0.898258   0.0902642
          30     4.86758    0.666975   0.0916134
          30     5.09398    0.353692   0.0526199
          30     5.32037      0.2253   0.0415366
          30     5.54677    0.101192   0.0202167
          30     5.77317   0.0631583   0.0177299
          30     5.99957   0.0399167   0.0165443
          30     6.22597  0.00904167  0.00726072
          30     6.45237     0.00025 0.000245798
          30     6.67877           0           0
          31    0.113199   0.0650806   0.0154207
          31    0.339598    0.676089   0.0596511
          31    0.565997     1.74681   0.0971557
          31    0.792396      3.2931     0.16441
          31      1.0188     4.70232    0.224678
          31     1.24519      6.3118    0.243973
          31     1.47159     7.65144    0.248745
          31     1.69799     8.69216    0.236226
          31     1.92439     9.24348    0.264779
          31     2.15079     9.32161    0.234674
          31     2.37719     9.90313    0.650376
          31     2.60359     9.49922    0.537901
          31     2.82999     8.12185    0.223541
          31     3.05639     6.47102    0.187117
          31     3.28278     5.66358     0.22018
          31     3.50918     4.81833    0.155439
          31     3.73558     3.60782    0.143595
          31     3.96198     2.66531   0.0970455
          31     4.18838     1.82755   0.0866248
          31     4.41478     1.37169   0.0920407
          31     4.64118    0.877984   0.0896005
          31     4.86758     0.65929   0.0889799
          31     5.09398    0.352484   0.0509363
          31     5.32037    0.249065   0.0465007
          31     5.54677   0.0986129   0.0197284
          31     5.77317   0.0612097   0.0172647
          31     5.99957   0.0389355   0.0160397
          31     6.22597  0.00879839  0.00703058
          31     6.45237 0.000241935 0.000238001
          31     6.67877           0           0
          32    0.113199   0.0695703   0.0155787
          32    0.339598    0.703469   0.0637619
          32    0.565997     1.72005   0.0977333
          32    0.792396     3.27007    0.160876
          32      1.0188     4.70545    0.217678
          32     1.24519     6.29727    0.236781
          32     1.47159     7.60432    0.245394
          32     1.69799     8.75876    0.238046
          32     1.92439     9.28888    0.260369
          32     2.15079      9.3332    0.227626
          32     2.37719     9.88555    0.630289
          32     2.60359     9.48418    0.521302
          32     2.82999     8.06639    0.223328
          32     3.05639     6.45255    0.182178
          32     3.28278     5.66936    0.213376
          32     3.50918     4.84295    0.152518
          32     3.73558     3.60133    0.139255
          32     3.96198     2.66586   0.0940144
          32     4.18838     1.87538   0.0962227
          32     4.41478     1.38063   0.0895975
          32     4.64118    0.861602   0.0882854
          32     4.86758    0.648172   0.0868911
          32     5.09398    0.361305   0.0501025
          32     5.32037    0.248555   0.0450503
          32     5.54677   0.0980547   0.0191197
          32     5.77317   0.0603672   0.0167458
          32     5.99957   0.0379688   0.0155676
          32     6.22597  0.00852344  0.00681625
          32     6.45237 0.000234375 0.000230684
          32     6.67877           0           0
          33    0.113199   0.0677348   0.0152143
          33    0.339598    0.691098   0.0630182
          33    0.565997     1.71395   0.0949623
          33    0.792396     3.25472    0.156732
          33      1.0188      4.7336    0.212894
          33     1.24519     6.28999    0.229718
          33     1.47159     7.56884    0.240509
          33     1.69799     8.78603     0.23239
          33     1.92439     9.29069    0.252485
          33     2.15079     9.36452    0.222873
          33     2.37719     9.85388    0.611985
          33     2.60359     9.49322    0.505583
          33     2.82999     8.01172    0.223152
          33     3.05639     6.48661    0.179813
          33     3.28278     5.66714    0.206921
          33     3.50918     4.86561    0.149571
          33     3.73558     3.63042     0.13804
          33     3.96198     2.68152   0.0924599
          33     4.18838     1.88255   0.0935731
          33     4.41478     1.36955   0.0875657
          33     4.64118    0.843258   0.0874951
          33     4.86758    0.637242   0.0849426
          33     5.09398    0.367515   0.0489676
          33     5.32037    0.247712    0.043693
          33     5.54677   0.0970455    0.018567
          33     5.77317   0.0585379   0.0163379
          33     5.99957   0.0368182   0.0151383
          33     6.22597  0.00826515  0.00661459
          33     6.45237 0.000227273 0.000223803
          33     6.67877           0           0
          34    0.113199   0.0674485   0.0147695
          34    0.339598     0.68639   0.0613404
          34    0.565997      1.7035   0.0927422
          34    0.792396     3.25062    0.152176
          34      1.0188      4.7321    0.206638
          34     1.24519     6.32374    0.225427
          34     1.47159     7.57835    0.233624
          34     1.69799      8.7552    0.227591
          34     1.92439     9.29096    0.245059
          34     2.15079      9.3858    0.217332
          34     2.37719     9.77867    0.598589
          34     2.60359      9.4449    0.493016
          34     2.82999     8.05179    0.220158
          34     3.05639     6.54196    0.182843
          34     3.28278     5.66953    0.200849
          34     3.50918     4.90113    0.149328
          34     3.73558     3.62542     0.13407
          34     3.96198     2.69296   0.0904464
          34     4.18838     1.89668   0.0918829
          34     4.41478     1.36256   0.0852685
          34     4.64118       0.823   0.0872353
          34     4.86758     0.61989   0.0841981
          34     5.09398    0.363846   0.0476647
          34     5.32037    0.246699   0.0424197
          34     5.54677   0.0942132   0.0182356
          34     5.77317   0.0568529    0.015944
          34     5.99957   0.0391176   0.0148666
          34     6.22597   0.0161912    0.010109
          34     6.45237 0.000470588  0.00032349
          34     6.67877           0           0
          35    0.113199   0.0701786   0.0145977
          35    0.339598    0.684614   0.0596135
          35    0.565997     1.69873   0.0902151
          35    0.792396     3.23341    0.148799
          35      1.0188     4.74276    0.201009
          35     1.24519     6.37889     0.22563
          35     1.47159      7.6609    0.241091
          35     1.69799     8.78301    0.222781
          35     1.92439     9.31778     0.23952
          35     2.15079     9.36335    0.212279
          35     2.37719     9.70778    0.585669
          35     2.60359     9.33021    0.492091
          35     2.82999     8.05428    0.213882
          35     3.05639     6.58453    0.182508
          35     3.28278     5.67427    0.195167
          35     3.50918     4.85623     0.15166
          35     3.73558     3.58202    0.137084
          35     3.96198     2.71571   0.0906768
          35     4.18838     1.91566    0.091197
          35     4.41478      1.3644   0.0828522
          35     4.64118    0.831593    0.085165
          35     4.86758      0.6108   0.0822817
          35     5.09398    0.358736    0.046576
          35     5.32037    0.245593   0.0412221
          35     5.54677   0.0932429   0.0177404
          35     5.77317   0.0579786   0.0155282
          35     5.99957   0.0423071   0.0147801
          35     6.22597   0.0229429   0.0118625
          35     6.45237   0.0153857   0.0147039
          35     6.67877  0.00272143  0.00268227
          36    0.113199   0.0683056   0.0143119
          36    0.339598    0.683493   0.0579681
          36    0.565997     1.68368   0.0889553
          36    0.792396     3.26306    0.147591
          36      1.0188     4.77155    0.197476
          36     1.24519     6.40197     0.22054
          36     1.47159     7.66032    0.234395
          36     1.69799     8.75294    0.218612
          36     1.92439     9.33777      0.2337
          36     2.15079      9.4077    0.210964
          36     2.37719     9.64279    0.572995
          36     2.60359     9.27781    0.481203
          36     2.82999     8.00619    0.213277
          36     3.05639     6.59232    0.177604
          36     3.28278     5.70969    0.192932
          36     3.50918     4.84921     0.14761
          36     3.73558     3.59185    0.133627
          36     3.96198      2.7601   0.0984285
          36     4.18838     1.91472   0.0886686
          36     4.41478     1.35949   0.0806963
          36     4.64118    0.821201   0.0834309
          36     4.86758    0.600583   0.0806279
          36     5.09398    0.355597   0.0453878
          36     5.32037      0.2465    0.040087
          36     5.54677   0.0915486   0.0173283
          36     5.77317   0.0595486    0.015176
          36     5.99957       0.042   0.0143727
          36     6.22597   0.0223611   0.0115472
          36     6.45237   0.0150139   0.0143001
          36     6.67877   0.0106806  0.00826973
          37    0.113199   0.0699595   0.0140203
          37    0.339598    0.676264   0.0568505
          37    0.565997     1.66878   0.0877895
          37    0.792396     3.26873    0.143711
          37      1.0188     4.78592    0.192661
          37     1.24519     6.38571    0.215179
          37     1.47159     7.66465      0.2281
          37     1.69799     8.79459    0.216635
          37     1.92439     9.35954    0.228395
          37     2.15079     9.43553     0.20709
          37     2.37719     9.61591    0.558138
          37     2.60359     9.26748    0.468308
          37     2.82999     7.96872     0.21078
          37     3.05639     6.59066    0.172812
          37     3.28278     5.67212     0.19134
          37     3.50918     4.84324    0.143741
          37     3.73558      3.6038     0.13055
          37     3.96198     2.77274   0.0965755
          37     4.18838     1.91682   0.0862971
          37     4.41478     1.36439   0.0786643
          37     4.64118    0.838432   0.0829363
          37     4.86758    0.612534   0.0793294
          37     5.09398    0.346703   0.0450242
          37     5.32037    0.241324   0.0393363
          37     5.54677   0.0898919    0.016939
          37     5.77317   0.0579392   0.0148509
          37     5.99957   0.0408649    0.014029
          37     6.22597   0.0217568   0.0112509
          37     6.45237   0.0146081   0.0139194
          37     6.67877   0.0103919  0.00805126
          38    0.113199   0.0687763   0.0137012
          38    0.339598    0.670204   0.0556764
          38    0.565997      1.6676   0.0854873
          38    0.792396     3.29455    0.142229
          38      1.0188     4.77811    0.187749
          38     1.24519     6.42415    0.212922
          38     1.47159     7.72396    0.229679
          38     1.69799     8.80826    0.211365
          38     1.92439     9.40168    0.226238
          38     2.15079      9.4371    0.201646
          38     2.37719     9.56738    0.545557
          38     2.60359     9.20263    0.460452
          38     2.82999     7.95992    0.205417
          38     3.05639     6.60276    0.168687
          38     3.28278     5.64677    0.187977
          38     3.50918     4.81482    0.142741
          38     3.73558     3.58513    0.128443
          38     3.96198     2.74645   0.0975466
          38     4.18838      1.8842   0.0899827
          38     4.41478      1.3573    0.076913
          38     4.64118    0.849572   0.0814985
          38     4.86758    0.652026   0.0865154
          38     5.09398    0.371053    0.049992
          38     5.32037    0.244474    0.038427
          38     5.54677   0.0891908   0.0165077
          38     5.77317   0.0608289   0.0147386
          38     5.99957   0.0449671    0.014247
          38     6.22597   0.0218158    0.010955
          38     6.45237   0.0142237   0.0135584
          38     6.67877   0.0101184  0.00784403
          39    0.113199   0.0670769   0.0134548
          39    0.339598    0.662308   0.0548059
          39    0.565997     1.67692   0.0838016
          39    0.792396     3.32395    0.141588
          39      1.0188     4.80006    0.184214
          39     1.24519     6.44701    0.208686
          39     1.47159     7.71189    0.224107
          39     1.69799     8.79852     0.20617
          39     1.92439     9.41137    0.220645
          39     2.15079     9.43935    0.196489
          39     2.37719     9.55649    0.531677
          39     2.60359     9.15699    0.450902
          39     2.82999     7.94522    0.200675
          39     3.05639     6.63997    0.168416
          39     3.28278      5.6659    0.184127
          39     3.50918     4.79926    0.139925
          39     3.73558     3.54382    0.131625
          39     3.96198     2.71477    0.100057
          39     4.18838     1.90024   0.0890936
          39     4.41478     1.34267   0.0763207
          39     4.64118    0.855647   0.0796349
          39     4.86758     0.65525   0.0843571
          39     5.09398    0.384282   0.0504303
          39     5.32037    0.252346   0.0382396
          39     5.54677   0.0931154   0.0165444
          39     5.77317   0.0641538   0.0147309
          39     5.99957   0.0464615   0.0139598
          39     6.22597   0.0212564   0.0106884
          39     6.45237    0.013859   0.0132157
          39     6.67877  0.00985897  0.00764719
          40    0.113199   0.0683062   0.0131745
          40    0.339598     0.66125   0.0534459
          40    0.565997     1.67225   0.0818364
          40    0.792396     3.31734    0.138203
          40      1.0188     4.83149     0.18227
          40     1.24519     6.45685    0.203701
          40     1.47159     7.74021    0.220286
          40     1.69799      8.8734    0.214183
          40     1.92439     9.41139    0.215129
          40     2.15079     9.42879     0.19186
          40     2.37719     9.52694    0.519205
          40     2.60359     9.13604    0.440116
          40     2.82999     7.87612    0.207213
          40     3.05639     6.62799    0.164631
          40     3.28278      5.6032    0.189899
          40     3.50918     4.81838    0.137726
          40     3.73558     3.57792    0.132679
          40     3.96198     2.72527   0.0981049
          40     4.18838     1.88657   0.0879085
          40     4.41478     1.33746   0.0745903
          40     4.64118      0.8491   0.0779127
          40     4.86758    0.649238   0.0824621
          40     5.09398    0.398944   0.0512565
          40     5.32037    0.256538   0.0375126
          40     5.54677    0.100844   0.0178448
          40     5.77317   0.0713438   0.0160215
          40     5.99957   0.0476875   0.0136645
          40     6.22597   0.0260062   0.0114279
          40     6.45237   0.0135125   0.0128898
          40     6.67877   0.0096125  0.00745998
